book_order,book,chapter,verse,reference,syriac
1,Psalms,41,14,Psalms 41:14,ܒܪܝܟ ܗܘ ܡܪܝܐ ܐܠܗܐ ܕܐܝܣܪܝܠ ܡܢ ܥܠܡ ܘܥܕܡܐ ܠܥܠܡ ܐܡܝܢ ܘܐܡܝܢ
1,Psalms,42,2,Psalms 42:2,ܐܝܟ ܐܝܠܐ ܕܓܥܐ ܥܠ ܦܨܝܕܐ ܕܡ̈ܝܐ ܗܟܢܐ ܐܦ ܢܦܫܝ ܓܥܝܐ ܠܘܬܟ ܡܪܝܐ
1,Psalms,42,3,Psalms 42:3,ܨܗܝܐ ܗܝ ܠܟ ܢܦܫܝ ܐܠܗܐ ܚܝܐ ܕܐܡܬܝ ܐܬܐ ܘܐܚܙܐ ܐ̈ܦܝܟ ܐܠܗܐ
1,Psalms,42,4,Psalms 42:4,ܗܘܬ ܠܝ ܕܡܥܬܝ ܡܐܟܘܠܬܐ ܒܐܝܡܡܐ ܘܒܠܠܝܐ ܟܕ ܐܡܪܝܢ ܗܘܘ ܠܝ ܟܠܝܘܡ ܕܐܝܟܘ ܐܠܗܟ
1,Psalms,42,5,Psalms 42:5,ܗܠܝܢ ܐܬܕܟܪܬ ܘܐܬܛܪܦܬ ܢܦܫܝ ܡܛܠ ܕܐܥܒܪ ܒܣܬܪܟ ܥܫܝܢܐ ܥܕܡܐ ܠܒܝܬܗ ܕܐܠܗܐ ܒܩܠܐ ܕܬܫܒܘܚܬܐ ܘܕܬܘܕܝܬܐ ܣ̈ܓܝܐܐ ܚܕܝܢ
1,Psalms,42,6,Psalms 42:6,ܠܡܢܐ ܡܬܛܪܦܬ ܢܦܫܝ ܘܠܡܢܐ ܬܡܝܗܬܝ ܣܟܝ ܠܐܠܗܐ ܡܛܠ ܕܬܘܒ ܐܘܕܐ ܠܗ ܠܦܪܘܩܐ ܕܐ̈ܦܝ
1,Psalms,42,7,Psalms 42:7,ܘܐܠܗܝ ܥܠܝ ܢܦܫܝ ܐܬܛܪܦܬ ܡܛܠ ܗܢܐ ܐܬܕܟܪܬܟ ܡܢ ܐܪܥܐ ܕܝܘܪܕܢܢ ܘܡܢ ܚܪܡܘܢ ܘܡܢ ܛܘܪܐ ܙܥܘܪܐ
1,Psalms,42,8,Psalms 42:8,ܬܗܘܡܐ ܠܬܗܘܡܐ ܩܪܐ ܩܠܐ ܠܩܠܐ ܕܡ̈ܝܐ ܕܢܣܟ̈ܝܟ ܟܠܗܘܢ ܡܚܫ̈ܘܠܝܟ ܘܓ̈ܠܠܝܟ ܥܠܝ ܥܒܪܘ
1,Psalms,42,9,Psalms 42:9,ܒܐܝܡܡܐ ܢܦܩܘܕ ܡܪܝܐ ܪ̈ܚܡܘܗܝ ܘܒܠܠܝܐ ܬܫܒܚ̈ܬܗ ܥܡܝ ܨܠܘܬܐ ܗܘ ܠܐܠܗܐ ܚܝܐ
1,Psalms,42,10,Psalms 42:10,ܐܡܪܬ ܠܐܠܗܐ ܕܠܡܢܐ ܛܥܝܬܢܝ ܘܠܡܢܐ ܡܗܠܟ ܐܢܐ ܟܡܝܪܐܝܬ ܒܐܘܠܨܢܐ ܕܒ̈ܥܠܕܒܒܝ
1,Psalms,42,11,Psalms 42:11,ܒܬܒܪܐ ܕܓܪ̈ܡܝ ܚܣܕܘܢܝ ܒ̈ܥܠܕܒܒܝ ܐܡܪܝܢ ܗܘܘ ܠܝ ܟܘܠ ܝܘܡ ܐܝܟܘ ܐܠܗܟ
1,Psalms,42,12,Psalms 42:12,ܠܡܢܐ ܡܬܛܪܦܬܝ ܢܦܫܝ ܘܠܡܢܐ ܬܡܝܗܬܝ ܣܟܝ ܠܐܠܗܐ ܡܛܠ ܕܬܘܒ ܐܘܕܐ ܠܗ ܠܦܪܘܩܐ ܕܐ̈ܦܝ ܘܐܠܗܝ
1,Psalms,43,1,Psalms 43:1,ܕܘܢ ܐܠܗܐ ܕܝܢܝ ܘܬܒܥ ܬܒܥܬܝ ܡܢ ܥܡܐ ܕܠܐ ܡܪܚܡܢ ܘܡܢ ܓܒܪ̈ܐ ܥܘ̈ܠܐ ܘܢܟܘ̈ܠܬܢܐ ܦܨܢܝ
1,Psalms,43,2,Psalms 43:2,ܡܛܠ ܕܐܢܬ ܗܘ ܐܠܗܐ ܕܚܝܠܝ ܘܠܡܢܐ ܛܥܝܬܢܝ ܘܠܡܢܐ ܡܗܠܟ ܐܢܐ ܟܡܝܪܐܝܬ ܒܐܘܠܨܢܐ ܕܒ̈ܥܠܕܒܒܝ
1,Psalms,43,3,Psalms 43:3,ܫܕܪ ܢܘܗܪܟ ܘܗܝܡܢܘܬܟ ܘܢܒܝܐܘܢܢܝ ܘܢܝܬܘܢܢܝ ܠܛܘܪܟ ܩܕܝܫܐ ܘܠܡܫܟܢܟ
1,Psalms,43,4,Psalms 43:4,ܘܐܬܐ ܠܘܬ ܡܕܒܚܗ ܕܐܠܗܐ ܘܠܘܬ ܐܠܗܐ ܕܡܚܕܐ ܛܠܝܘܬܝ ܐܘܕܐ ܠܟ ܒܟܢܪܐ ܐܠܗܐ ܐܠܗܝ
1,Psalms,43,5,Psalms 43:5,ܠܡܢܐ ܡܬܛܪܦܬܝ ܢܦܫܝ ܘܠܡܢܐ ܟܪܝܐ ܠܟܝ ܣܟܝ ܠܐܠܗܐ ܡܛܠ ܕܬܘܒ ܐܘܕܐ ܠܗ ܠܦܪܘܩܐ ܕܐ̈ܦܝ ܘܐܠܗܝ
1,Psalms,44,2,Psalms 44:2,ܐܠܗܐ ܫܡܥܢܢ ܒܐ̈ܕܢܝܢ ܐܦ ܐ̈ܒܗܝܢ ܐܫܬܥܝܘ ܠܢ ܡܕܡ ܕܥܒܕܬ ܒܝ̈ܘܡܝܗܘܢ ܒܝܘܡ̈ܬܐ ܩܕܡ̈ܝܐ
1,Psalms,44,3,Psalms 44:3,ܐܝܕܟ ܐܘܒܕܬ ܠܥܡ̈ܡܐ ܘܢܨܒܬ ܐܢܘܢ ܘܐܒܐܫܬ ܠܡ̈ܠܟܘܬܐ ܘܫܪܪܬ ܐܢܘܢ
1,Psalms,44,4,Psalms 44:4,ܡܛܠ ܕܠܐ ܗܘܐ ܒܚܪܒܗܘܢ ܝܪܬܘ ܐܪܥܐ ܐܦ ܠܐ ܕܪܥܗܘܢ ܦܪܩ ܐܢܘܢ ܐܠܐ ܝܡܝܢܟ ܘܕܪܥܟ ܘܢܘܗܪܐ ܕܐ̈ܦܝܟ ܕܨܒܝܬ ܒܗܘܢ
1,Psalms,44,5,Psalms 44:5,ܐܢܬ ܗܘ ܐܠܗܐ ܡܠܟܝ ܕܦܩܕܬ ܥܠ ܦܘܪܩܢܗ ܕܝܥܩܘܒ
1,Psalms,44,6,Psalms 44:6,ܒܟ ܢܕܩܪ ܠܒ̈ܥܠܕܒܒܝܢ ܘܡܛܠ ܫܡܟ ܢܕܘܫ ܠܣܢܐ̈ܝܢ
1,Psalms,44,7,Psalms 44:7,ܡܛܠ ܕܠܐ ܗܘܐ ܥܠ ܩܫ̈ܬܬܢ ܬܟܝܠܝܢܢ ܐܦ ܠܐ ܥܠ ܙܝܢܢ ܕܢܦܪܩܢ
1,Psalms,44,8,Psalms 44:8,ܐܢܬ ܗܘ ܦܪܩܬܢ ܡܢ ܣܢܐ̈ܝܢ ܘܐܒܗܬܬ ܠܒ̈ܥܠܕܒܒܝܢ
1,Psalms,44,9,Psalms 44:9,ܫܒܚܢܟ ܐܠܗܐ ܟܘܠܗ ܝܘܡܐ ܘܠܫܡܟ ܠܥܠܡ ܢܘܕܐ
1,Psalms,44,10,Psalms 44:10,ܗܫܐ ܛܥܝܬܢ ܘܐܒܗܬܬܢ ܘܠܐ ܢܦܩ ܐܢܬ ܒܚܝܠܢ
1,Psalms,44,11,Psalms 44:11,ܐܠܐ ܐܗܦܟܬܢ ܠܒܣܬܪܢ ܘܒܙܘܢ ܒ̈ܥܠܕܒܒܝܢ
1,Psalms,44,12,Psalms 44:12,ܝܗܒܬܢ ܐܝܟ ܥܢܐ ܠܡܐܟܘܠܬܐ ܘܒܕܪܬܢ ܒܝܬ ܥܡ̈ܡܐ
1,Psalms,44,13,Psalms 44:13,ܙܒܢܬ ܠܥܡܟ ܕܠܐ ܕܡ̈ܝܐ ܘܠܐ ܐܣܓܝܬ ܚܘܠܦܗܘܢ
1,Psalms,44,14,Psalms 44:14,ܥܒܕܬܢ ܚܣܕܐ ܠܫܒ̈ܒܝܢ ܡܘܝܩܐ ܘܒܘܙܚܐ ܠܐܝܠܝܢ ܕܚܕܪܝܢ ܐܢܘܢ
1,Psalms,44,15,Psalms 44:15,ܥܒܕܬܢ ܠܡܬܠܐ ܒܝܬ ܥܡ̈ܡܐ ܘܢܝܕܐ ܕܪܝܫܐ ܒܐ̈ܡܘܬܐ
1,Psalms,44,16,Psalms 44:16,ܘܟܠܗ ܝܘܡܐ ܒܗܬܬܝ ܩܕܡܝ ܗܝ ܘܒܗܬܬܐ ܕܐ̈ܦܝ ܟܣܝܬܢܝ
1,Psalms,44,17,Psalms 44:17,ܡܢ ܩܠܐ ܕܡܚܣܕ ܘܡܓܕܦ ܘܡܢ ܩܕܡ ܒܥܠܕܒܒܐ ܕܡܬܢܩܡ
1,Psalms,44,18,Psalms 44:18,ܗܠܝܢ ܟܠܗܝܢ ܓܕܫ ܠܢ ܘܠܐ ܛܥܝܢܟ ܘܠܐ ܕܓܠܢܢ ܒܩܝܡܟ
1,Psalms,44,19,Psalms 44:19,ܘܠܐ ܗܦܟܢ ܠܒܣܬܪܢ ܘܠܐ ܐܗܦܟܢ ܫܒܝ̈ܠܝܢ ܡܢ ܐܘܪܚܟ
1,Psalms,44,20,Psalms 44:20,ܡܛܠ ܕܡܟܟܬܢ ܒܐܬܪܐ ܬܢܝܢܐ ܘܟܣܝܬܢ ܒ̈ܛܠܠܝ ܡܘܬܐ
1,Psalms,44,21,Psalms 44:21,ܘܠܐ ܛܥܝܢ ܫܡܗ ܕܐܠܗܢ ܘܠܐ ܦܫܛܢ ܐ̈ܝܕܝܢ ܠܘܬ ܐ̈ܠܗܐ ܢܘܟܪ̈ܝܐ
1,Psalms,44,22,Psalms 44:22,ܐܠܗܐ ܗܘ ܒܨܐ ܠܗ̇ ܠܗܕܐ ܡܛܠ ܕܗܘ ܝܕܥ ܡܚܫ̈ܒܬܗ ܕܠܒܐ
1,Psalms,44,23,Psalms 44:23,ܡܛܠܬܟ ܐܬܩܛܠܢ ܟܠ ܝܘܡ ܘܐܬܚܫܒܢ ܐܝܟ ܥܢܐ ܠܢܟܣܬܐ
1,Psalms,44,24,Psalms 44:24,ܐܬܬܥܝܪ ܘܠܐ ܬܕܡܟ ܡܪܝܐ ܥܗܕܝܢ ܘܠܐ ܬܛܥܝܢ
1,Psalms,44,25,Psalms 44:25,ܘܠܐ ܬܗܦܟ ܐ̈ܦܝܟ ܡܢܢ ܘܠܐ ܬܛܥܐ ܡܘܟܟܢ ܘܐ̈ܘܠܨܢܝܢ
1,Psalms,44,26,Psalms 44:26,ܡܛܠ ܕܡܟܬ ܥܠ ܥܦܪܐ ܢܦܫܢ ܘܕܒܩܬ ܟܪܣܢ ܠܐܪܥܐ
1,Psalms,44,27,Psalms 44:27,ܩܘܡ ܥܕܪܝܢܝ ܘܦܪܘܩܝܢܝ ܡܛܠ ܪ̈ܚܡܝܟ
1,Psalms,45,2,Psalms 45:2,ܐܒܥ ܠܒܝ ܦܬ̈ܓܡܐ ܛܒ̈ܐ ܘܐܡܪ ܥܒ̈ܕܝ ܡܠܟܐ ܠܫܢܝ ܩܢܝܗ ܕܣܦܪܐ ܡܗܝܪܐ
1,Psalms,45,3,Psalms 45:3,ܕܫܦܝܪ ܒܚܙܘܗ ܡܢ ܒܢ̈ܝ ܐܢܫܐ ܐܬܢܣܟܘ ܪ̈ܚܡܐ ܥܠ ܣܦܘ̈ܬܟ ܡܛܠ ܗܢܐ ܒܪܟܟ ܐܠܗܐ ܠܥܠܡ
1,Psalms,45,4,Psalms 45:4,ܐܪܡܐ ܣܝܦܐ ܒܚ̈ܨܝܟ ܓܢܒܪܐ ܗܕܪܟ ܘܫܘܒܚܟ
1,Psalms,45,5,Psalms 45:5,ܘܫܘܒܚܟ ܙܟܐ ܪܟܒ ܥܠ ܡܠܬܐ ܕܩܘܫܬܐ ܡܘܟܟܐ ܕܙܕܝܩܘܬܐ ܢܡܘܣܟ ܒܕܚܠܬܐ ܕܝܡܝܢܟ
1,Psalms,45,6,Psalms 45:6,ܓܐܪ̈ܝܟ ܫܢܝܢܝܢ ܘܥܡ̈ܡܐ ܢܦܠܘܢ ܬܚܘܬܝܟ ܒܠܒܐ ܕܒ̈ܥܠܕܒܒܘܗܝ ܕܡܠܟܐ
1,Psalms,45,7,Psalms 45:7,ܟܘܪܣܝܗ ܕܐܠܗܐ ܠܥܠܡ ܥܠܡܝܢ ܫܒܛܐ ܦܫܝܛܐ ܫܒܛܐ ܕܡܠܟܘܬܟ
1,Psalms,45,8,Psalms 45:8,ܪܚܡܬ ܙܕܝܩܘܬܐ ܘܣܢܝܬ ܥܘܠܐ ܡܛܠ ܗܢܐ ܡܫܚܟ ܐܠܗܐ ܐܠܗܟ ܡܫܚܐ ܕܚܕܘܬܐ ܝܬܝܪ ܡܢ ܚܒܪ̈ܝܟ
1,Psalms,45,9,Psalms 45:9,ܡܘܪܐ ܘܩܣܝܐ ܘܐܣ̈ܛܩܛܐ ܡܒܣܡܝܢ ܟܠܗܘܢ ܠܒ̈ܘܫܝܟ ܡܢ ܗܝܟܠܐ ܪܝܫܝܐ ܘܡܢ ܠܘܬܝ ܚܕܝܘܟ
1,Psalms,45,10,Psalms 45:10,ܒܪܬ ܡܠܟܐ ܒܫܘܒܚܐ ܩܡܬ ܘܡܠܟܬܐ ܡܢ ܝܡܝܢܟ ܒܠܒܘܫܐ ܕܕܗܒܐ ܕܐܘܦܝܪ
1,Psalms,45,11,Psalms 45:11,ܫܡܥܝ ܒܪܬܝ ܘܚܙܝ ܘܨܠܝ ܐܕܢܟܝ ܘܛܥܝ ܥܡܟܝ ܘܒܝܬ ܐܒܘܟܝ
1,Psalms,45,12,Psalms 45:12,ܕܢܬܪܓܪܓ ܡܠܟܐ ܠܫܘܦܪܟܝ ܡܛܠ ܕܗܘܝܘ ܡܪܟܝ ܣܓܘܕܝ ܠܗ
1,Psalms,45,13,Psalms 45:13,ܘܒܪܬ ܨܘܪ ܬܣܓܘܕ ܠܗ ܒܩܘܪ̈ܒܢܐ ܐ̈ܦܝܟܝ ܢܒܥܘܢ ܥܬܝܪ̈ܘܗܝ ܕܥܡܐ
1,Psalms,45,14,Psalms 45:14,ܘܟܘܠܗ ܫܘܒܚܐ ܕܒܪܬ ܡܠܟܐ ܡܢ ܠܓܘ ܘܡܨܒܬ ܠܒܘܫܗ̇ ܒܕܗܒܐ ܛܒܐ
1,Psalms,45,15,Psalms 45:15,ܒܩܘܪ̈ܒܢܐ ܬܐܙܠ ܠܡܠܟܐ ܘܢܘܒ̈ܠܢ ܒܬ̈ܘܠܬܐ ܚܒܪ̈ܬܗ̇ ܒܬܪܗ̇
1,Psalms,45,16,Psalms 45:16,ܘܢܐ̈ܙܠܢ ܒܚܕܘܬܐ ܘܒܒܣܝܡܘܬܐ ܘܢ̈ܥܠܢ ܠܗܝܟܠܗ ܕܡܠܟܐ
1,Psalms,45,17,Psalms 45:17,ܚܠܦ ܐ̈ܒܗܝܟܝ ܢܗܘܘܢ ܒܢܝ̈ܟܝ ܥܒܕ ܐܢܘܢ ܫ̈ܠܝܛܐ ܒܟܠܗ̇ ܐܪܥܐ
1,Psalms,45,18,Psalms 45:18,ܕܢܬܕܟܪ ܫܡܟ ܒܟܠ ܕܪ ܘܕܪ ܡܛܠ ܗܢܐ ܢܘܕܘܢ ܠܟ ܥܡ̈ܡܐ ܠܥܠܡ ܥܠܡܝܢ
1,Psalms,46,2,Psalms 46:2,ܐܠܗܢ ܒܝܬ ܓܘܣܢ ܥܫܝܢܐ ܘܡܥܕܪܢܢ ܒܙܒ̈ܢܐ ܕܐܘܠܨܢܐ. ܐܫܬܟܚܬ ܠܢ ܒܟܠܙܒܢ
1,Psalms,46,3,Psalms 46:3,ܡܛܠ ܗܢܐ ܠܐ ܕܚܠܝܢܢ ܡܐ ܕܙܝܥܐ ܐܪܥܐ ܘܙܝ̈ܥܝܢ ܛܘܪ̈ܐ ܒܠܒܐ ܕܝܡ̈ܡܐ
1,Psalms,46,4,Psalms 46:4,ܢܬܕܠܚܘܢ ܡܝܝ̈ܗܘܢ ܘܢܬܗܦܟܘܢ ܘܢܙܘܥܘܢ ܛܘܪ̈ܐ ܒܥܘܫܢܗ
1,Psalms,46,5,Psalms 46:5,ܬ̈ܦܐ ܕܢܗܪ̈ܘܬܐ ܢܚܕܘܢ ܒܡܕܝܢܬܗ ܕܐܠܗܢ ܩܕܝܫ ܗܘ ܒܝܬ ܡܫܪܝܗ ܕܡܪܝܡܐ
1,Psalms,46,6,Psalms 46:6,ܐܠܗܐ ܒܓܘܗ̇ ܠܐ ܬܙܘܥ ܢܥܕܪܝܗ̇ ܐܠܗܐ ܒܥܕܢ ܨܦܪܐ
1,Psalms,46,7,Psalms 46:7,ܐܫܬܓܫܘ ܥܡ̈ܡܐ ܘܙܥ̈ܝ ܡ̈ܠܟܘܬܐ ܐܪܝܡ ܩܠܗ ܘܙܥܬ ܐܪܥܐ
1,Psalms,46,8,Psalms 46:8,ܡܪܝܐ ܚܝܠܬܢܐ ܥܡܢ ܘܡܥܕܪܢܢ ܐܠܗܗ ܕܝܥܩܘܒ
1,Psalms,46,9,Psalms 46:9,ܬܘ ܚܙܘ ܥܒ̈ܕܘܗܝ ܕܐܠܗܐ ܕܥܒܕ ܬܕܡܪ̈ܬܐ ܒܐܪܥܐ
1,Psalms,46,10,Psalms 46:10,ܡܒܛܠ ܩܪ̈ܒܐ ܡܢ ܣܘ̈ܦܝܗ̇ ܕܐܪܥܐ ܩܫܬ̈ܬܐ ܡܬܒܪ ܘܡܬܒܪ ܢܝ̈ܙܟܐ ܘܡܪ̈ܟܒܬܐ ܡܘܩܕ ܒܢܘܪܐ
1,Psalms,46,11,Psalms 46:11,ܐܬܦܢܘ ܘܕܥܘ ܕܐܢܐ ܐܢܐ ܐܠܗܐ ܐܬܬܪܝܡܬ ܒܥܡ̈ܡܐ ܘܐܬܬܪܝܡܬ ܒܐܪܥܐ
1,Psalms,46,12,Psalms 46:12,ܡܪܝܐ ܚܝܠܬܢܐ ܥܡܢ ܘܡܥܕܪܢܢ ܐܠܗܗ ܕܝܥܩܘܒ
1,Psalms,47,2,Psalms 47:2,ܟܘܠܟܘܢ ܥܡ̈ܡܐ ܩܘܫܘ ܟܦܐ ܘܫܒܚܘ ܠܐܠܗܐ ܒܩܠܐ ܕܫܘܒܚܐ
1,Psalms,47,3,Psalms 47:3,ܡܛܠ ܕܡܪܝܐ ܡܪܝܡܐ ܘܕܚܝܠܐ ܗܘܝܘ ܡܠܟܐ ܪܒܐ ܥܠ ܟܠܗ̇ ܐܪܥܐ
1,Psalms,47,4,Psalms 47:4,ܕܫܥܒܕ ܠܢ ܥܡ̈ܡܐ ܬܚܘܬܝܢ ܘܐ̈ܡܘܬܐ ܬܚܘܬ ܪ̈ܓܠܝܢ
1,Psalms,47,5,Psalms 47:5,ܐܓܒܝܢ ܝܪܬܘܬܗ ܘܐܝܩܪܗ ܕܝܥܩܘܒ ܕܪܚܡ
1,Psalms,47,6,Psalms 47:6,ܣܠܩ ܐܠܗܐ ܒܫܘܒܚܐ ܡܪܝܐ ܒܩܠܐ ܕܩܪܢܐ
1,Psalms,47,7,Psalms 47:7,ܙܡܪܘ ܠܐܠܗܐ ܒܫܘܒܚܐ ܙܡܪܘ ܠܡܠܟܢ
1,Psalms,47,8,Psalms 47:8,ܡܛܠ ܕܡܠܟܐ ܕܟܠܗ̇ ܐܪܥܐ ܐܠܗܐ ܗܘ ܙܡܪܘ ܠܗ ܫܘܒܚܐ
1,Psalms,47,9,Psalms 47:9,ܐܡܠܟ ܐܠܗܐ ܥܠ ܥܡ̈ܡܐ ܐܠܗܐ ܝܬܒ ܥܠ ܟܘܪܣܝܗ ܩܕܝܫܐ
1,Psalms,47,10,Psalms 47:10,ܫ̈ܠܝܛܢܐ ܕܥܡ̈ܡܐ ܐܬܦܢܘ ܠܘܬ ܐܠܗܗ ܕܐܒܪܗܡ ܡܛܠ ܕܕܐܠܗܐ ܐܢܘܢ ܐܘܚ̈ܕܢܝܗ̇ ܕܐܪܥܐ ܘܛܒ ܐܬܬܪܝܡ
1,Psalms,48,2,Psalms 48:2,ܪܒ ܗܘ ܡܪܢ ܘܡܫܒܚ ܪܘܪܒܐܝܬ ܒܩܪܝܬܗ ܕܐܠܗܢ ܘܒܛܘܪܗ ܩܕܝܫܐ
1,Psalms,48,3,Psalms 48:3,ܘܡܫܒܚܐ ܚܕܘܬܐ ܒܟܠܗ̇ ܐܪܥܐ ܛܘܪܐ ܕܨܗܝܘܢ ܕܒܫ̈ܦܘܠܝ ܓܪܒܝܐ ܩܪܝܬܗ ܗܝ ܕܡܠܟܐ ܪܒܐ
1,Psalms,48,4,Psalms 48:4,ܐܠܗܐ ܒܣܚܪ̈ܬܗ̇ ܡܘܕܥ ܥܘܫܢܗ
1,Psalms,48,5,Psalms 48:5,ܡܛܠ ܕܗܐ ܡ̈ܠܟܐ ܐܬܛܝܒܘ ܘܥܒܪܘ ܐܝܟ ܚܕܐ
1,Psalms,48,6,Psalms 48:6,ܗܢܘܢ ܚܙܘ ܘܬܡܗܘ ܘܙܥܘ
1,Psalms,48,7,Psalms 48:7,ܘܐܪܬܝܬܐ ܐܚܕ ܐܢܘܢ ܘܚܒ̈ܠܐ ܐܝܟ ܕܝܠܕܬܐ
1,Psalms,48,8,Psalms 48:8,ܒܪܘܚܐ ܥܫܝܢܬܐ ܢܬܬܒܪ̈ܢ ܐ̈ܠܦܐ ܕܬܪܫܝܫ
1,Psalms,48,9,Psalms 48:9,ܐܝܟ ܕܫܡܥܢ ܗܟܢ ܚܙܝܢ ܒܩܪܝܬܗ ܕܡܪܝܐ ܚܝܠܬܢܐ ܒܩܪܝܬܗ ܕܐܠܗܢ ܐܠܗܐ ܢܬܩܢܝܗ̇ ܥܕܡܐ ܠܥܠܡ
1,Psalms,48,10,Psalms 48:10,ܣܒܪܢ ܐܠܗܐ ܠܛܝܒܘܬܟ ܒܓܘܗ ܕܗܝܟܠܟ
1,Psalms,48,11,Psalms 48:11,ܐܝܟ ܫܡܟ ܐܠܗܐ ܗܟܢܐ ܬܫܒܚ̈ܬܟ ܥܕܡܐ ܠܣܘ̈ܦܝܗ̇ ܕܐܪܥܐ ܙܕܝܩܘܬܐ ܡܠܝܐ ܝܡܝܢܟ
1,Psalms,48,12,Psalms 48:12,ܢܚܕܐ ܛܘܪܐ ܕܨܗܝܘܢ ܘܢܕܘ̈ܨܢ ܒܢ̈ܬ ܝܗܘܕܐ ܡܛܠ ܕܝܢܝ̈ܟ ܡܪܝܐ
1,Psalms,48,13,Psalms 48:13,ܐܬܟܪܟܘܗ̇ ܠܨܗܝܘܢ ܘܚܘܕܪܘܗ̇ ܘܡܢܘ ܡ̈ܓܕܠܝܗ̇
1,Psalms,48,14,Psalms 48:14,ܣܝܡܘ ܠܒܟܘܢ ܥܠ ܚܝܠܗ̇ ܘܥܩܘܪܘ ܣܚܪ̈ܬܗ̇ ܕܬܫܬܥܘܢ ܠܕܪܐ ܐܚܪܝܐ
1,Psalms,48,15,Psalms 48:15,ܕܗܢܘ ܐܠܗܐ ܐܠܗܢ ܠܥܠܡ ܘܠܥܠܡ ܥܠܡܝܢ ܘܗܘ ܢܕܒܪܢܝ ܠܥܠ ܡܢ ܡܘܬܐ
1,Psalms,49,2,Psalms 49:2,ܫܡܥܘ ܗܕܐ ܟܠܟܘܢ ܥܡ̈ܡܐ ܘܨܘܬܘ ܟܠ ܝܬ̈ܒܝ ܐܪܥܐ
1,Psalms,49,3,Psalms 49:3,ܒܢܝ̈ ܐܪܥܐ ܘܒܢܝܢ̈ܫܐ ܐܝܟ ܚܕܐ ܥܬܝܪ̈ܐ ܘܡܣ̈ܟܢܐ
1,Psalms,49,4,Psalms 49:4,ܦܘܡܝ ܢܡܠܠ ܚܟܡܬܐ ܘܪܢܝܗ ܕܠܒܝ ܣܘܟܠܐ
1,Psalms,49,5,Psalms 49:5,ܐܨܠܐ ܐ̈ܕܢܝ ܠܡ̈ܬܠܐ ܘܐܡܠܠ ܒܟܢܪ̈ܐ ܐܘܚ̈ܕܬܝ
1,Psalms,49,6,Psalms 49:6,ܠܐ ܕܚܠ ܐܢܐ ܒܝܘܡ̈ܬܐ ܒܝܫ̈ܐ ܥܘܠܐ ܕܒ̈ܥܠܕܒܒܝ ܟܪܟܢܝ
1,Psalms,49,7,Psalms 49:7,ܟܠ ܕܬܟܝܠܝܢ ܥܠ ܚܝܠܗܘܢ ܘܡܫܬܒܗܪܝܢ ܒܣܘܓܐܐ ܕܥܘܬܪܗܘܢ
1,Psalms,49,8,Psalms 49:8,ܐܚܐ ܠܐ ܦܪܩ ܘܓܒܪܐ ܠܐ ܝܗܒ ܠܐܠܗܐ ܦܘܪܩܢܗ
1,Psalms,49,9,Psalms 49:9,ܝܩܝܪ ܗܘ ܦܘܪܩܢܐ ܕܢܦܫܗܘܢ ܠܐܝ ܠܥܠܡ
1,Psalms,49,10,Psalms 49:10,ܕܬܚܐ ܠܥܠܡ ܥܠܡܝܢ ܘܠܐ ܬܚܙܐ ܚܒܠܐ
1,Psalms,49,11,Psalms 49:11,ܟܕ ܬܚܙܐ ܚܟ̈ܝܡܐ ܕܡܝܬܝܢ ܐܟܚܕܐ ܣܟ̈ܠܐ ܘܚܣܝܪ̈ܝ ܪܥܝܢܐ ܕܐܒܕܝܢ ܘܫܒܩܝܢ ܩܢܝܢܗܘܢ ܠܐܚܪ̈ܢܐ
1,Psalms,49,12,Psalms 49:12,ܩܒܪ̈ܝܗܘܢ ܒ̈ܬܝܗܘܢ ܠܥܠܡ ܘܡܥܡܪܗܘܢ ܠܕܪܕܪܝܢ ܘܩܪܝܢ ܫܡ̈ܗܐ ܒܐܪܥܐ
1,Psalms,49,13,Psalms 49:13,ܒܪܢܫܐ ܒܐܝܩܪܗ ܠܐ ܐܬܒܝܢ ܐܠܐ ܐܫܬܠܡ ܠܒܥܝܪܐ ܘܐܬܕܡܝ ܠܗ̇
1,Psalms,49,14,Psalms 49:14,ܗܢܘ ܫܒܝܠܗܘܢ ܬܘܩܠܬܐ ܠܢܦܫܗܘܢ ܘܐܚܪܝܬ ܒܦܘܡܗܘܢ ܢܪܥܘܢ
1,Psalms,49,15,Psalms 49:15,ܐܝܟ ܥܢܐ ܠܫܝܘܠ ܢܫܬܠܡܘܢ ܘܡܘܬܐ ܢܪܥܐ ܐܢܘܢ ܘܢܫܬܠܛܘܢ ܒܗܘܢ ܬܪ̈ܝܨܐ ܒܨܦܪܐ ܘܨܘܪܬܗܘܢ ܬܒܠܐ ܫܝܘܠ ܘܡܢ ܬܫ̈ܒܚܬܗܘܢ ܢܬܕܚܩܘܢ
1,Psalms,49,16,Psalms 49:16,ܐܠܗܐ ܢܦܪܩܝܗ̇ ܠܢܦܫܝ. ܘܡܢ ܐܝܕܐ ܕܫܝܘܠ ܢܣܩܢܝ
1,Psalms,49,17,Psalms 49:17,ܠܐ ܬܕܚܠ ܡܐ ܕܥܬܪ ܓܒܪܐ ܘܣܓܐ ܐܝܩܪܐ ܕܒܝܬܗ
